customer_id,tenure_months,monthly_charges,total_charges,senior_citizen,partner,dependents,phone_service,multiple_lines,internet_service,online_security,tech_support,contract,paperless_billing,payment_method,churn
CUST-03720,19,40.53,769.12,0,No,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,1
CUST-03721,46,123.39,5988.44,0,Yes,Yes,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,1
CUST-03722,42,52.98,2040.64,0,No,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card,1
CUST-03723,55,80.47,4406.17,0,Yes,No,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Mailed check,0
CUST-03724,72,93.45,6661.3,0,No,No,No,No phone service,DSL,No,Yes,One year,Yes,Electronic check,0
CUST-03725,1,35.4,35.24,0,Yes,No,Yes,No,DSL,No,Yes,Month-to-month,Yes,Credit card,0
CUST-03726,72,106.86,7206.76,0,Yes,No,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,0
CUST-03727,8,65.22,515.68,0,Yes,No,Yes,No,DSL,Yes,Yes,Two year,No,Credit card,0
CUST-03728,38,72.72,2726.05,0,No,No,Yes,Yes,DSL,No,No,Month-to-month,No,Credit card,1
CUST-03729,25,97.34,2457.17,0,No,Yes,Yes,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,1
CUST-03730,47,18.0,883.17,0,No,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Credit card,0
CUST-03731,52,48.61,2538.99,1,Yes,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,1
CUST-03732,62,47.12,2970.26,0,No,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,0
CUST-03733,29,97.88,2981.3,0,Yes,Yes,Yes,No,Fiber optic,No,No,Month-to-month,No,Credit card,1
CUST-03734,68,18.0,1282.22,0,No,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Mailed check,0
CUST-03735,24,99.39,2157.85,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,Two year,No,Credit card,0
CUST-03736,15,75.67,1171.25,0,No,Yes,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,0
CUST-03737,28,108.74,3141.07,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,One year,No,Credit card,0
CUST-03738,39,46.52,1795.25,0,No,No,Yes,No,DSL,No,Yes,Month-to-month,No,Credit card,1
CUST-03739,49,93.13,4479.67,1,No,Yes,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card,1
CUST-03740,60,105.34,6034.94,0,Yes,No,No,No phone service,Fiber optic,No,Yes,Two year,No,Electronic check,0
CUST-03741,17,18.81,294.94,0,No,No,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,0
CUST-03742,22,54.87,1248.17,0,Yes,No,Yes,No,DSL,No,No,Month-to-month,No,Mailed check,0
CUST-03743,68,52.68,3691.87,0,No,No,Yes,No,DSL,Yes,No,Month-to-month,Yes,Electronic check,0
CUST-03744,32,90.62,2888.24,0,No,Yes,Yes,No,Fiber optic,No,No,Two year,No,Credit card,0
CUST-03745,18,67.52,1249.87,0,No,Yes,Yes,No,DSL,No,Yes,Two year,Yes,Electronic check,0
CUST-03746,71,18.81,1390.19,0,Yes,No,Yes,Yes,No,No internet service,No internet service,One year,No,Mailed check,0
CUST-03747,33,74.65,2286.5,1,Yes,No,No,No phone service,Fiber optic,No,No,Two year,No,Mailed check,1
CUST-03748,71,95.85,6873.22,1,No,Yes,Yes,No,Fiber optic,Yes,No,One year,No,Credit card,0
CUST-03749,67,66.95,4442.1,0,Yes,No,Yes,Yes,Fiber optic,No,No,Two year,No,Electronic check,0
CUST-03750,66,85.2,5720.43,0,No,No,Yes,Yes,Fiber optic,No,No,One year,No,Credit card,1
CUST-03751,42,62.6,2648.8,1,Yes,Yes,Yes,Yes,DSL,No,No,One year,Yes,Electronic check,0
CUST-03752,58,88.81,5309.61,0,No,No,Yes,Yes,Fiber optic,No,No,Two year,No,Electronic check,0
CUST-03753,70,67.45,4422.56,0,Yes,No,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Electronic check,0
CUST-03754,20,111.89,2355.42,0,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card,1
CUST-03755,3,49.31,144.83,1,Yes,Yes,Yes,No,No,No internet service,No internet service,Two year,Yes,Electronic check,0
CUST-03756,24,80.65,1925.21,1,Yes,Yes,Yes,Yes,DSL,Yes,No,Two year,Yes,Electronic check,0
CUST-03757,46,96.78,4138.55,0,Yes,No,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Electronic check,1
CUST-03758,40,60.32,2402.81,0,Yes,Yes,No,No phone service,Fiber optic,No,No,One year,No,Mailed check,0
CUST-03759,6,116.16,696.45,0,No,No,Yes,No,Fiber optic,No,No,Two year,No,Mailed check,0
CUST-03760,41,94.05,3843.74,0,Yes,No,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,0
CUST-03761,13,99.61,1256.81,1,No,Yes,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Mailed check,1
CUST-03762,37,80.31,2826.51,0,No,No,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,1
CUST-03763,42,90.13,3882.57,0,No,No,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Mailed check,0
CUST-03764,46,98.23,4204.6,0,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Bank transfer,1
CUST-03765,30,100.09,3099.34,0,Yes,No,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Credit card,0
CUST-03766,30,87.4,2799.72,1,Yes,Yes,Yes,No,Fiber optic,Yes,No,One year,Yes,Bank transfer,1
CUST-03767,49,113.5,6054.64,0,No,No,Yes,No,Fiber optic,No,No,Month-to-month,No,Credit card,0
CUST-03768,54,18.0,929.87,0,No,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,1
CUST-03769,59,46.74,2822.83,0,Yes,No,No,No phone service,DSL,Yes,Yes,One year,No,Mailed check,0
CUST-03770,25,51.28,1253.15,0,Yes,No,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,0
CUST-03771,31,100.31,3261.92,0,Yes,No,Yes,No,Fiber optic,No,No,Two year,Yes,Mailed check,1
CUST-03772,24,73.47,1791.0,0,Yes,No,No,No phone service,Fiber optic,No,No,Month-to-month,Yes,Electronic check,1
CUST-03773,38,29.47,1106.77,0,No,Yes,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Mailed check,0
CUST-03774,10,88.7,854.7,0,Yes,No,Yes,No,DSL,Yes,No,Month-to-month,No,Mailed check,0
CUST-03775,31,99.92,3051.73,0,Yes,Yes,Yes,No,Fiber optic,No,Yes,Two year,Yes,Bank transfer,0
CUST-03776,14,64.65,880.69,0,Yes,Yes,Yes,No,Fiber optic,No,No,Month-to-month,No,Electronic check,1
CUST-03777,39,115.24,4489.99,0,Yes,Yes,Yes,No,Fiber optic,No,No,Two year,No,Electronic check,0
CUST-03778,62,87.76,5447.04,0,Yes,No,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,0
CUST-03779,71,92.87,6447.51,0,Yes,No,Yes,No,Fiber optic,No,Yes,One year,Yes,Mailed check,0
CUST-03780,33,64.17,2063.05,0,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Electronic check,0
CUST-03781,5,72.92,373.75,0,Yes,No,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,1
CUST-03782,17,90.15,1575.49,0,No,No,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,1
CUST-03783,8,75.05,580.88,0,No,Yes,No,No phone service,Fiber optic,Yes,Yes,One year,No,Electronic check,0
CUST-03784,55,67.5,3704.4,0,Yes,No,Yes,No,DSL,Yes,No,Month-to-month,Yes,Electronic check,1
CUST-03785,71,60.54,4149.75,1,No,No,Yes,Yes,No,No internet service,No internet service,One year,No,Bank transfer,0
CUST-03786,40,107.52,4749.44,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Mailed check,0
CUST-03787,13,65.65,821.34,0,No,No,Yes,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,1
CUST-03788,2,50.23,101.48,1,No,No,Yes,Yes,DSL,No,Yes,One year,Yes,Electronic check,0
CUST-03789,71,84.91,6135.94,0,Yes,Yes,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,0
CUST-03790,23,18.0,402.98,1,Yes,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,0
CUST-03791,9,118.96,1033.8,0,No,No,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Electronic check,1
CUST-03792,13,23.47,301.7,1,Yes,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,1
CUST-03793,19,79.85,1464.65,1,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,One year,No,Electronic check,0
CUST-03794,48,82.08,3969.53,1,No,No,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,0
CUST-03795,65,86.93,5458.4,0,No,No,Yes,No,Fiber optic,Yes,Yes,One year,No,Credit card,1
CUST-03796,20,74.24,1493.51,0,No,No,Yes,No,DSL,No,Yes,Month-to-month,No,Credit card,0
CUST-03797,50,94.78,4347.67,0,No,Yes,Yes,No,DSL,No,No,One year,Yes,Mailed check,0
CUST-03798,5,86.13,416.75,0,No,No,Yes,Yes,Fiber optic,No,No,One year,No,Bank transfer,1
CUST-03799,1,52.39,51.51,0,No,Yes,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Mailed check,1
CUST-03800,4,59.16,246.11,1,No,No,Yes,Yes,DSL,No,No,Month-to-month,Yes,Bank transfer,0
CUST-03801,67,54.12,3358.04,0,No,Yes,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer,0
CUST-03802,42,113.72,4970.22,0,No,No,Yes,Yes,DSL,No,No,One year,No,Bank transfer,0
CUST-03803,58,94.42,5620.87,0,No,No,Yes,Yes,DSL,No,No,Month-to-month,No,Electronic check,0
CUST-03804,2,84.45,156.84,0,No,No,No,No phone service,DSL,No,No,Month-to-month,No,Electronic check,1
CUST-03805,2,45.53,93.02,0,No,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,0
CUST-03806,62,98.02,5851.15,0,No,No,Yes,No,Fiber optic,Yes,Yes,One year,No,Mailed check,0
CUST-03807,8,83.42,682.61,0,Yes,No,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,1
CUST-03808,12,66.03,812.35,1,No,No,Yes,No,DSL,No,Yes,Two year,No,Electronic check,0
CUST-03809,38,111.78,4382.4,0,Yes,No,No,No phone service,DSL,Yes,No,Two year,Yes,Credit card,1
CUST-03810,44,28.54,1227.05,0,Yes,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,0
CUST-03811,17,75.85,1324.63,0,Yes,No,No,No phone service,Fiber optic,No,No,Two year,Yes,Electronic check,0
CUST-03812,33,30.12,1055.19,1,No,No,Yes,Yes,No,No internet service,No internet service,One year,Yes,Credit card,0
CUST-03813,49,95.31,4615.78,1,No,No,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,1
CUST-03814,32,23.32,741.34,0,Yes,No,Yes,Yes,Fiber optic,No,No,One year,Yes,Electronic check,0
CUST-03815,28,100.08,2881.87,0,Yes,Yes,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Bank transfer,0
CUST-03816,6,18.0,95.7,0,Yes,No,Yes,No,DSL,No,No,Two year,No,Mailed check,0
CUST-03817,33,58.5,1854.71,0,Yes,No,Yes,No,No,No internet service,No internet service,Two year,No,Credit card,0
CUST-03818,58,45.97,2773.67,0,Yes,No,Yes,Yes,DSL,Yes,Yes,One year,Yes,Bank transfer,0
CUST-03819,46,71.54,3311.08,0,No,No,Yes,Yes,Fiber optic,No,No,One year,Yes,Bank transfer,0
CUST-03820,65,42.49,2738.04,0,Yes,No,No,No phone service,DSL,Yes,Yes,One year,Yes,Electronic check,0
CUST-03821,10,125.0,1202.92,0,Yes,No,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,0
CUST-03822,1,85.78,85.87,0,Yes,No,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Credit card,0
CUST-03823,40,125.0,4893.82,1,No,Yes,Yes,Yes,Fiber optic,Yes,Yes,One year,Yes,Electronic check,0
CUST-03824,13,67.78,819.57,0,No,No,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Electronic check,0
CUST-03825,43,91.49,4139.05,0,Yes,Yes,Yes,No,DSL,Yes,No,One year,Yes,Bank transfer,0
CUST-03826,66,18.0,1154.98,0,Yes,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer,0
CUST-03827,25,88.98,2200.31,1,No,No,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,1
CUST-03828,40,56.59,2102.15,0,Yes,No,Yes,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer,0
CUST-03829,50,93.0,4550.47,0,No,Yes,Yes,No,Fiber optic,No,No,One year,No,Credit card,0
CUST-03830,11,94.34,1079.5,0,No,Yes,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,1
CUST-03831,65,92.33,6224.93,0,No,Yes,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,1
CUST-03832,15,40.06,601.51,1,No,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Electronic check,0
CUST-03833,59,18.0,1035.46,0,Yes,No,No,No phone service,No,No internet service,No internet service,Two year,No,Mailed check,0
CUST-03834,48,82.8,3978.51,0,Yes,No,No,No phone service,Fiber optic,Yes,No,Month-to-month,No,Bank transfer,1
CUST-03835,11,105.76,1186.89,0,Yes,No,Yes,No,Fiber optic,No,Yes,One year,Yes,Mailed check,0
CUST-03836,53,108.74,5418.13,0,Yes,No,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,0
CUST-03837,15,73.38,1111.73,0,Yes,Yes,Yes,No,DSL,Yes,No,One year,Yes,Bank transfer,1
CUST-03838,44,62.66,2841.57,0,Yes,No,Yes,No,DSL,No,Yes,Month-to-month,Yes,Mailed check,1
CUST-03839,70,89.54,6252.69,0,No,No,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,1
CUST-03840,69,72.42,4993.09,0,Yes,Yes,Yes,No,Fiber optic,No,No,One year,No,Electronic check,0
CUST-03841,63,99.13,6063.73,1,No,No,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,0
CUST-03842,36,101.3,3690.15,1,Yes,No,Yes,No,Fiber optic,No,No,One year,No,Electronic check,1
CUST-03843,41,113.71,4962.02,1,Yes,No,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Electronic check,0
CUST-03844,22,40.32,936.94,0,Yes,Yes,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,1
CUST-03845,67,92.8,6074.44,0,No,No,Yes,No,DSL,No,Yes,Two year,No,Bank transfer,0
CUST-03846,35,83.89,2892.16,0,No,Yes,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,0
CUST-03847,56,64.18,3790.39,1,No,No,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Electronic check,0
CUST-03848,26,84.24,2242.37,0,Yes,No,No,No phone service,Fiber optic,No,No,Month-to-month,No,Electronic check,1
CUST-03849,54,28.72,1586.54,0,Yes,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,0
CUST-03850,17,61.97,977.29,0,No,No,Yes,Yes,DSL,No,No,One year,No,Bank transfer,1
CUST-03851,53,50.86,2794.22,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,0
CUST-03852,4,121.55,480.75,1,Yes,No,Yes,Yes,Fiber optic,No,No,Two year,Yes,Bank transfer,0
CUST-03853,8,85.31,688.85,0,Yes,Yes,Yes,Yes,DSL,No,No,Month-to-month,No,Mailed check,0
CUST-03854,26,89.83,2269.68,0,Yes,No,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,1
CUST-03855,35,37.83,1411.42,0,Yes,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card,0
CUST-03856,52,123.42,6167.56,0,Yes,No,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,0
CUST-03857,26,73.94,2072.58,0,No,No,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Mailed check,0
CUST-03858,2,99.36,198.95,1,No,No,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer,0
CUST-03859,24,41.35,985.76,0,Yes,No,Yes,No,DSL,No,No,Month-to-month,Yes,Bank transfer,0
CUST-03860,32,41.54,1282.33,0,Yes,No,Yes,No,DSL,Yes,No,One year,No,Mailed check,0
CUST-03861,40,73.36,2873.04,0,No,Yes,Yes,Yes,DSL,No,No,Two year,No,Credit card,0
CUST-03862,47,56.16,2618.05,0,Yes,No,Yes,No,Fiber optic,No,No,Month-to-month,No,Mailed check,0
CUST-03863,18,54.93,994.07,0,No,No,Yes,Yes,DSL,No,No,Month-to-month,Yes,Credit card,0
CUST-03864,44,118.74,5337.3,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,One year,No,Electronic check,0
CUST-03865,46,18.0,821.09,1,No,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,0
CUST-03866,56,64.34,3680.67,0,No,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,0
CUST-03867,38,21.36,850.08,0,Yes,No,Yes,No,DSL,No,No,Two year,Yes,Bank transfer,0
CUST-03868,59,88.8,5461.07,0,No,No,Yes,No,DSL,No,Yes,Month-to-month,Yes,Mailed check,0
CUST-03869,16,61.09,1001.94,0,No,No,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,0
CUST-03870,52,58.5,3102.88,0,No,Yes,No,No phone service,DSL,No,No,Month-to-month,No,Bank transfer,0
CUST-03871,4,89.88,344.27,1,Yes,No,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,1
CUST-03872,8,80.92,652.77,0,Yes,No,Yes,Yes,Fiber optic,No,No,Two year,Yes,Bank transfer,0
CUST-03873,63,81.37,4903.88,1,Yes,No,Yes,No,Fiber optic,No,No,Month-to-month,No,Bank transfer,0
CUST-03874,35,42.89,1562.22,0,No,No,Yes,No,DSL,Yes,No,Month-to-month,Yes,Credit card,0
CUST-03875,45,87.47,3981.59,0,Yes,No,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,0
CUST-03876,44,18.0,827.79,0,Yes,No,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Mailed check,0
CUST-03877,51,18.0,961.16,0,No,Yes,No,No phone service,No,No internet service,No internet service,Month-to-month,Yes,Credit card,0
CUST-03878,18,92.25,1689.8,1,Yes,Yes,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Electronic check,0
CUST-03879,13,81.46,1030.33,0,No,Yes,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,0
CUST-03880,4,109.09,397.22,0,Yes,No,No,No phone service,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,1
CUST-03881,63,59.4,3823.45,0,No,No,Yes,No,DSL,Yes,No,Two year,Yes,Credit card,0
CUST-03882,17,31.98,540.0,1,Yes,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,0
CUST-03883,42,71.06,3080.07,0,Yes,No,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Credit card,1
CUST-03884,33,103.53,3511.92,0,No,Yes,Yes,No,Fiber optic,No,No,Two year,Yes,Bank transfer,1
CUST-03885,12,52.5,645.08,0,Yes,No,Yes,No,DSL,No,No,Two year,Yes,Mailed check,0
CUST-03886,30,55.91,1693.88,1,Yes,No,Yes,No,Fiber optic,No,No,Month-to-month,No,Mailed check,1
CUST-03887,6,71.43,400.14,0,Yes,Yes,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,1
CUST-03888,13,114.47,1563.34,0,No,No,Yes,No,Fiber optic,No,Yes,Two year,Yes,Bank transfer,0
CUST-03889,11,92.27,963.94,1,Yes,No,Yes,No,Fiber optic,No,No,Month-to-month,No,Electronic check,1
CUST-03890,60,94.33,5513.26,0,Yes,No,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,1
CUST-03891,41,102.1,4130.76,0,Yes,No,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,0
CUST-03892,67,81.22,5445.74,0,Yes,No,Yes,No,Fiber optic,No,No,One year,No,Electronic check,0
CUST-03893,32,100.18,3164.84,0,No,No,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,0
CUST-03894,15,92.07,1350.35,0,Yes,No,Yes,No,Fiber optic,No,No,Month-to-month,No,Credit card,1
CUST-03895,44,95.98,4358.69,0,No,Yes,Yes,No,Fiber optic,Yes,Yes,One year,No,Mailed check,0
CUST-03896,67,78.52,4980.63,0,No,Yes,Yes,No,DSL,No,No,Two year,Yes,Electronic check,1
CUST-03897,39,122.18,4686.04,0,No,No,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card,0
CUST-03898,2,52.45,96.1,0,No,No,Yes,No,DSL,Yes,No,Month-to-month,Yes,Mailed check,1
CUST-03899,22,84.78,1788.25,0,Yes,No,Yes,No,Fiber optic,Yes,Yes,One year,Yes,Credit card,0
CUST-03900,67,125.0,7851.36,0,No,No,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,1
CUST-03901,38,43.27,1692.54,0,No,No,Yes,No,No,No internet service,No internet service,One year,No,Electronic check,0
CUST-03902,69,100.05,6955.03,0,No,Yes,Yes,No,DSL,No,Yes,Month-to-month,Yes,Electronic check,1
CUST-03903,37,109.06,3904.66,0,Yes,No,Yes,No,Fiber optic,Yes,No,Two year,No,Mailed check,0
CUST-03904,1,78.27,68.26,0,Yes,No,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Credit card,0
CUST-03905,63,18.0,1064.79,0,No,No,Yes,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer,0
CUST-03906,55,55.02,2893.07,0,Yes,Yes,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,0
CUST-03907,52,105.71,5417.64,1,No,Yes,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,1
CUST-03908,70,60.71,4378.52,0,Yes,No,No,No phone service,DSL,Yes,Yes,One year,Yes,Bank transfer,0
CUST-03909,15,83.33,1178.02,0,No,No,Yes,No,Fiber optic,No,No,One year,Yes,Electronic check,1
CUST-03910,66,78.39,4894.2,0,Yes,No,Yes,No,DSL,No,No,Two year,No,Electronic check,0
CUST-03911,17,95.44,1513.71,0,Yes,Yes,No,No phone service,Fiber optic,Yes,No,One year,No,Bank transfer,1
CUST-03912,70,77.18,5403.2,0,Yes,No,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Electronic check,0
CUST-03913,14,110.98,1418.91,0,No,No,Yes,No,Fiber optic,No,No,Two year,Yes,Mailed check,1
CUST-03914,40,95.77,3560.32,1,No,No,Yes,No,DSL,Yes,No,Month-to-month,No,Mailed check,1
CUST-03915,57,92.99,5400.37,0,No,No,Yes,Yes,Fiber optic,No,Yes,One year,Yes,Mailed check,0
CUST-03916,6,84.93,540.64,0,No,No,Yes,No,DSL,No,No,Month-to-month,No,Electronic check,1
CUST-03917,5,18.0,90.23,0,No,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,0
CUST-03918,62,90.08,5514.81,0,No,No,Yes,Yes,Fiber optic,No,No,One year,Yes,Electronic check,1
CUST-03919,5,96.19,522.85,1,No,No,Yes,No,Fiber optic,No,No,Two year,Yes,Credit card,0
CUST-03920,45,68.1,3000.56,0,No,Yes,No,No phone service,DSL,No,Yes,Month-to-month,Yes,Electronic check,0
CUST-03921,68,65.0,4328.37,0,No,No,No,No phone service,DSL,Yes,No,One year,No,Bank transfer,0
CUST-03922,45,18.0,792.62,0,Yes,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,1
CUST-03923,35,92.36,3426.64,0,No,No,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Electronic check,1
CUST-03924,31,57.05,1806.68,0,Yes,No,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,1
CUST-03925,46,90.6,4255.68,0,Yes,No,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Bank transfer,1
CUST-03926,42,70.09,2982.23,0,No,Yes,Yes,No,DSL,Yes,No,Month-to-month,No,Electronic check,0
CUST-03927,37,45.41,1649.48,0,No,No,Yes,No,No,No internet service,No internet service,One year,Yes,Electronic check,0
CUST-03928,12,71.83,850.82,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Bank transfer,0
CUST-03929,48,38.12,1759.16,0,Yes,Yes,No,No phone service,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,0
CUST-03930,54,103.25,5487.15,0,No,Yes,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,1
CUST-03931,52,61.6,3239.41,0,Yes,No,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,0
CUST-03932,6,94.05,559.89,0,Yes,Yes,Yes,No,Fiber optic,No,No,One year,Yes,Credit card,0
CUST-03933,51,36.86,1940.71,0,No,No,Yes,Yes,No,No internet service,No internet service,One year,Yes,Bank transfer,0
CUST-03934,53,18.0,964.02,1,No,No,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,0
CUST-03935,14,69.4,978.98,0,No,Yes,Yes,No,Fiber optic,No,No,One year,No,Electronic check,0
CUST-03936,62,125.0,7480.96,0,No,No,Yes,Yes,Fiber optic,Yes,No,One year,No,Credit card,0
CUST-03937,38,80.81,2920.13,0,Yes,No,Yes,Yes,DSL,Yes,No,Month-to-month,No,Electronic check,1
CUST-03938,35,58.17,1944.23,0,Yes,No,Yes,No,DSL,Yes,No,Month-to-month,No,Electronic check,0
CUST-03939,53,107.6,5950.95,1,No,No,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,1
CUST-03940,37,44.8,1543.08,0,No,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,0
CUST-03941,40,121.74,4906.59,0,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,1
CUST-03942,23,24.99,579.15,1,Yes,No,Yes,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,0
CUST-03943,67,51.27,3341.07,1,Yes,Yes,Yes,No,DSL,No,No,Month-to-month,Yes,Credit card,0
CUST-03944,70,53.04,3707.47,0,Yes,No,Yes,Yes,DSL,No,No,Month-to-month,No,Electronic check,0
CUST-03945,10,51.71,520.64,0,Yes,Yes,Yes,Yes,DSL,No,No,Month-to-month,Yes,Bank transfer,0
CUST-03946,53,75.11,3796.89,0,Yes,No,Yes,Yes,Fiber optic,No,No,Two year,Yes,Credit card,0
CUST-03947,2,104.37,202.15,0,No,No,Yes,No,Fiber optic,Yes,Yes,Two year,Yes,Electronic check,1
CUST-03948,27,54.42,1461.46,0,Yes,Yes,Yes,No,DSL,No,No,Two year,No,Bank transfer,1
CUST-03949,70,84.88,5917.05,0,No,Yes,Yes,No,Fiber optic,No,No,One year,No,Electronic check,1
